ref;speed;CSpeed;State0
18217;8;8;1
18218;8;8;1
18219;8;8;1
18220;8;8;1
18221;8;8;1
18222;8;8;1
18223;7;7;1
18224;7;7;1
18225;7;7;1
18226;8;8;1
18227;8;8;1
18228;8;8;1
18229;7;7;1
18230;7;7;1
18231;7;7;1
18232;6;6;1
18233;8;8;1
18234;7;7;1
18235;5;5;1
18236;6;6;1
18237;6;6;1
18238;6;6;1
18239;5;5;1
18240;6;6;1
18241;6;6;1
18242;5;5;1
18243;5;5;1
18244;5;5;1
18245;3;3;1
18246;3;3;1
18247;2;2;1
18248;1;2;1
18249;0;2;1
18250;0;2;1
18251;0;2;1
18252;0;2;1
18253;1;2;1
18254;0;2;1
18255;1;2;1
18256;3;3;1
18257;3;3;1
18258;3;3;1
18259;4;4;1
18260;4;4;1
18261;4;4;1
18262;4;4;1
18263;4;4;1
18264;6;6;1
18265;6;6;1
18266;6;6;1
18267;7;7;1
18268;7;7;1
18269;8;8;1
18270;9;9;1
18271;9;9;1
18272;9;9;1
18273;9;9;1
18274;9;9;1
18275;8;8;1
18276;7;7;1
18277;0;2;1
18278;0;2;1
18279;0;2;1
18280;0;2;1
18281;4;4;1
18282;7;7;1
18283;9;9;1
18284;10;10;2
18285;10;10;2
18286;10;10;2
18287;10;10;2
18288;10;10;2
18289;10;10;2
18290;9;9;1
18291;9;9;1
18292;9;9;1
18293;9;9;1
18294;9;9;1
18295;7;7;1
18296;4;4;1
18297;3;3;1
18298;1;2;1
18299;0;2;1
18300;0;2;1
18301;0;2;1
18302;0;2;1
18303;3;3;1
18304;7;7;1
18305;11;11;2
18306;14;14;2
18307;15;15;2
18308;16;16;2
18309;16;16;2
18310;16;16;2
18311;14;14;2
18312;7;7;1
18313;2;2;1
18314;0;2;1
18315;2;2;1
18316;5;5;1
18317;7;7;1
18318;6;6;1
18319;4;4;1
18320;1;2;1
18321;1;2;1
18322;5;5;1
18323;7;7;1
18324;8;8;1
18325;8;8;1
18326;7;7;1
18327;9;9;1
18328;8;8;1
18329;9;9;1
18330;11;11;2
18331;11;11;2
18332;10;10;2
18333;5;5;1
18334;1;2;1
18335;0;2;1
18336;0;2;1
18337;0;2;1
18338;0;2;1
18339;0;2;1
18340;2;2;1
18341;3;3;1
18342;3;3;1
18343;5;5;1
18344;6;6;1
18345;8;8;1
18346;10;10;2
18347;11;11;2
18348;9;9;1
18349;9;9;1
18350;8;8;1
18351;8;8;1
18352;6;6;1
18353;6;6;1
18354;6;6;1
18355;7;7;1
18356;8;8;1
18357;7;7;1
18358;7;7;1
18359;8;8;1
18360;9;9;1
18361;9;9;1
18362;8;8;1
18363;8;8;1
18364;8;8;1
18365;9;9;1
18366;8;8;1
18367;8;8;1
18368;9;9;1
18369;8;8;1
18370;9;9;1
18371;12;12;2
18372;9;9;1
18373;9;9;1
18374;7;7;1
18375;6;6;1
18376;6;6;1
18377;6;6;1
18378;7;7;1
18379;4;4;1
18380;5;5;1
18381;3;3;1
18382;6;6;1
18383;4;4;1
18384;4;4;1
18385;4;4;1
18386;2;2;1
18387;0;2;1
18388;1;2;1
18389;0;2;1
18390;2;2;1
18391;0;2;1
18392;0;2;1
18393;0;2;1
18394;0;0;0
18395;0;0;0
18396;0;0;0
18397;0;0;0
18398;0;0;0
18399;0;0;0
18400;0;0;0
18401;0;0;0
18402;0;0;0
18403;0;0;0
18404;0;0;0
18405;0;0;0
18406;0;0;0
18407;0;0;0
18408;0;0;0
18409;0;0;0
18410;0;0;0
18411;0;0;0
18412;0;0;0
18413;0;0;0
18414;0;0;0
18415;0;0;0
18416;0;0;0
18417;0;0;0
18418;0;0;0
18419;0;0;0
18420;0;0;0
18421;0;0;0
18422;0;0;0
18423;0;0;0
18424;0;0;0
18425;0;0;0
18426;0;0;0
18427;0;0;0
18428;0;0;0
18429;0;0;0
18430;0;0;0
18431;0;0;0
18432;0;0;0
18433;0;0;0
18434;0;0;0
18435;0;0;0
18436;0;0;0
18437;0;0;0
18438;0;0;0
18439;0;0;0
18440;0;0;0
18441;0;0;0
18442;0;0;0
18443;0;0;0
18444;0;0;0
18445;0;0;0
18446;0;0;0
18447;0;0;0
18448;0;0;0
18449;0;0;0
18450;0;0;0
18451;0;0;0
18452;0;0;0
18453;0;0;0
18454;0;0;0
18455;0;0;0
18456;0;0;0
18457;0;0;0
18458;0;0;0
18459;0;0;0
18460;0;0;0
18461;0;0;0
18462;0;0;0
18463;0;0;0
18464;0;0;0
18465;0;0;0
18466;0;0;0
18467;0;0;0
18468;0;0;0
18469;0;0;0
18470;0;0;0
18471;0;0;0
18472;0;0;0
18473;0;0;0
18474;0;0;0
18475;0;0;0
18476;0;0;0
18477;0;0;0
18478;0;0;0
18479;0;0;0
18480;0;0;0
18481;0;0;0
18482;0;0;0
18483;0;0;0
18484;0;0;0
18485;0;0;0
18486;0;0;0
18487;0;0;0
18488;0;0;0
18489;0;0;0
18490;0;0;0
18491;0;0;0
18492;1;0;0
18493;0;0;0
18494;0;0;0
18495;1;0;0
18496;0;0;0
18497;0;0;0
18498;0;0;0
18499;0;0;0
18500;0;0;0
18501;0;0;0
18502;0;0;0
18503;0;0;0
18504;0;0;0
18505;0;0;0
18506;0;0;0
18507;0;0;0
18508;0;0;0
18509;0;0;0
18510;0;0;0
18511;0;0;0
18512;0;0;0
18513;0;0;0
18514;0;0;0
18515;0;0;0
18516;0;2;1
18517;0;2;1
18518;0;2;1
18519;0;2;1
18520;0;2;1
18521;0;2;1
18522;1;2;1
18523;0;2;1
18524;0;2;1
18525;0;2;1
18526;0;2;1
18527;0;2;1
18528;0;2;1
18529;0;2;1
18530;0;2;1
18531;0;2;1
18532;0;2;1
18533;0;2;1
18534;1;2;1
18535;2;2;1
18536;2;2;1
18537;1;2;1
18538;0;2;1
18539;0;2;1
18540;0;2;1
18541;0;2;1
18542;2;2;1
18543;2;2;1
18544;1;2;1
18545;2;2;1
18546;3;0;0
18547;1;0;0
18548;1;0;0
18549;0;0;0
18550;0;0;0
18551;0;0;0
18552;0;0;0
18553;0;0;0
18554;0;0;0
18555;0;0;0
18556;0;0;0
18557;0;0;0
18558;0;0;0
18559;0;0;0
18560;0;0;0
18561;0;0;0
18562;0;0;0
18563;0;0;0
18564;0;0;0
18565;0;0;0
18566;0;0;0
18567;0;0;0
18568;0;0;0
18569;0;0;0
18570;0;0;0
18571;0;0;0
18572;0;0;0
18573;0;0;0
18574;0;0;0
18575;0;0;0
18576;0;0;0
18577;0;0;0
18578;0;0;0
18579;0;0;0
18580;0;0;0
18581;0;0;0
18582;0;0;0
18583;0;0;0
18584;0;0;0
18585;0;0;0
18586;0;0;0
18587;0;0;0
18588;0;0;0
18589;0;0;0
18590;0;0;0
18591;0;0;0
18592;0;0;0
18593;0;0;0
18594;0;0;0
18595;0;0;0
18596;0;0;0
18597;1;0;0
18598;0;0;0
18599;0;0;0
18600;0;0;0
18601;0;0;0
18602;0;0;0
18603;0;0;0
18604;0;0;0
18605;0;0;0
18606;0;0;0
18607;0;0;0
18608;0;0;0
18609;0;0;0
18610;0;0;0
18611;0;0;0
18612;0;0;0
18613;0;0;0
18614;0;0;0
18615;0;0;0
18616;0;0;0
18617;0;0;0
18618;0;0;0
18619;0;0;0
18620;0;0;0
18621;1;0;0
18622;1;0;0
18623;1;0;0
18624;0;0;0
18625;1;0;0
18626;1;0;0
18627;0;0;0
18628;0;0;0
18629;0;0;0
18630;0;0;0
18631;0;0;0
18632;1;0;0
18633;0;0;0
18634;0;0;0
18635;0;0;0
18636;0;0;0
18637;0;0;0
18638;0;0;0
18639;0;0;0
18640;0;0;0
18641;1;0;0
18642;1;0;0
18643;1;0;0
18644;0;0;0
18645;0;0;0
18646;0;0;0
18647;0;0;0
18648;1;0;0
18649;0;0;0
18650;0;0;0
18651;0;0;0
18652;0;0;0
18653;1;0;0
18654;1;0;0
18655;1;0;0
18656;0;0;0
18657;0;0;0
18658;0;0;0
18659;0;0;0
18660;0;0;0
18661;1;0;0
18662;0;0;0
18663;0;0;0
18664;0;0;0
18665;0;0;0
18666;1;0;0
18667;0;0;0
18668;0;0;0
18669;0;0;0
18670;0;0;0
18671;0;0;0
18672;0;0;0
18673;1;0;0
18674;1;0;0
18675;0;0;0
18676;0;0;0
18677;0;0;0
18678;0;0;0
18679;0;0;0
18680;0;0;0
18681;0;0;0
18682;0;0;0
18683;0;0;0
18684;1;0;0
18685;1;0;0
18686;0;0;0
18687;0;0;0
18688;0;0;0
18689;0;0;0
18690;1;0;0
18691;0;0;0
18692;0;0;0
18693;0;0;0
18694;0;0;0
18695;0;0;0
18696;1;0;0
18697;0;0;0
18698;0;0;0
18699;0;0;0
18700;0;0;0
18701;0;0;0
18702;1;0;0
18703;1;0;0
18704;0;0;0
18705;0;0;0
18706;0;0;0
18707;1;0;0
18708;0;0;0
18709;0;0;0
18710;0;0;0
18711;0;0;0
18712;0;0;0
18713;0;0;0
18714;0;0;0
18715;0;0;0
18716;0;0;0
18717;0;0;0
18718;0;0;0
18719;0;0;0
18720;0;0;0
18721;0;0;0
18722;0;0;0
18723;0;0;0
18724;0;0;0
18725;0;0;0
18726;0;0;0
18727;0;0;0
18728;0;0;0
18729;0;0;0
18730;0;0;0
18731;0;0;0
18732;0;0;0
18733;0;0;0
18734;0;0;0
18735;0;0;0
18736;0;0;0
18737;0;0;0
18738;0;0;0
18739;0;0;0
18740;0;0;0
18741;0;0;0
18742;0;0;0
18743;0;0;0
18744;0;0;0
18745;0;0;0
18746;0;0;0
18747;0;0;0
18748;0;0;0
18749;0;0;0
18750;0;0;0
18751;0;0;0
18752;0;0;0
18753;0;0;0
18754;0;0;0
18755;0;0;0
18756;0;0;0
18757;0;0;0
18758;0;0;0
18759;0;0;0
18760;0;0;0
18761;1;0;0
18762;0;0;0
18763;0;0;0
18764;0;0;0
18765;1;0;0
18766;0;0;0
18767;0;0;0
18768;0;0;0
18769;0;0;0
18770;0;0;0
18771;1;0;0
18772;1;0;0
18773;0;0;0
18774;0;0;0
18775;0;0;0
18776;0;0;0
18777;0;0;0
18778;1;0;0
18779;0;0;0
18780;1;0;0
18781;0;0;0
18782;0;0;0
18783;0;0;0
18784;0;0;0
18785;0;0;0
18786;0;2;1
18787;0;2;1
18788;0;2;1
18789;0;2;1
18790;0;2;1
18791;0;0;0
18792;1;0;0
18793;0;0;0
18794;0;0;0
18795;0;0;0
18796;0;0;0
18797;0;2;1
18798;1;2;1
18799;1;2;1
18800;0;2;1
18801;1;2;1
18802;0;2;1
18803;0;2;1
18804;2;2;1
18805;1;2;1
18806;0;2;1
18807;2;2;1
18808;1;2;1
18809;1;2;1
18810;0;0;0
18811;0;0;0
18812;1;0;0
18813;1;0;0
18814;1;0;0
18815;0;0;0
18816;1;0;0
18817;0;0;0
18818;0;0;0
18819;1;0;0
18820;0;0;0
18821;0;0;0
18822;0;0;0
18823;0;0;0
18824;0;0;0
18825;0;0;0
18826;0;0;0
18827;1;0;0
18828;0;0;0
18829;0;0;0
18830;0;0;0
18831;1;0;0
18832;1;0;0
18833;0;0;0
18834;0;0;0
18835;0;0;0
18836;0;0;0
18837;0;0;0
18838;0;0;0
18839;0;0;0
18840;0;0;0
18841;0;0;0
18842;0;0;0
18843;0;0;0
18844;0;0;0
18845;0;0;0
18846;0;0;0
18847;0;0;0
18848;0;0;0
18849;0;0;0
18850;0;0;0
18851;0;0;0
18852;0;0;0
18853;0;0;0
18854;1;0;0
18855;0;0;0
18856;0;0;0
18857;0;0;0
18858;0;0;0
18859;0;0;0
18860;0;0;0
18861;1;0;0
18862;1;0;0
18863;0;0;0
18864;0;0;0
18865;0;0;0
18866;0;0;0
18867;0;0;0
18868;0;0;0
18869;0;0;0
18870;0;2;1
18871;0;2;1
18872;0;2;1
18873;0;2;1
18874;2;2;1
18875;1;2;1
18876;2;2;1
18877;0;2;1
18878;0;2;1
18879;0;2;1
18880;0;2;1
18881;0;2;1
18882;0;2;1
18883;0;2;1
18884;0;2;1
18885;0;2;1
18886;0;2;1
18887;0;2;1
18888;0;2;1
18889;0;2;1
18890;0;2;1
18891;0;2;1
18892;0;2;1
18893;0;2;1
18894;1;2;1
18895;1;2;1
18896;1;2;1
18897;0;2;1
18898;1;2;1
18899;4;4;1
18900;2;2;1
18901;3;3;1
18902;3;3;1
18903;3;3;1
18904;2;2;1
18905;3;3;1
18906;6;6;1
18907;3;3;1
18908;0;2;1
18909;0;2;1
18910;0;2;1
18911;0;2;1
18912;0;2;1
18913;0;2;1
18914;0;0;0
18915;0;0;0
18916;0;0;0
18917;0;0;0
18918;0;0;0
18919;0;0;0
18920;0;0;0
18921;0;0;0
18922;0;0;0
18923;0;0;0
18924;0;0;0
18925;0;0;0
18926;0;0;0
18927;0;0;0
18928;0;0;0
18929;0;0;0
18930;0;0;0
18931;0;0;0
18932;0;0;0
18933;0;0;0
18934;0;0;0
18935;0;0;0
18936;0;0;0
18937;0;0;0
18938;0;0;0
18939;0;0;0
18940;0;0;0
18941;0;0;0
18942;0;0;0
18943;1;0;0
18944;0;0;0
18945;0;0;0
18946;0;0;0
18947;0;0;0
18948;0;0;0
18949;0;0;0
18950;0;0;0
18951;0;0;0
18952;0;0;0
18953;0;0;0
18954;0;0;0
18955;0;0;0
18956;0;0;0
18957;0;0;0
18958;0;0;0
18959;0;0;0
18960;0;0;0
18961;0;0;0
18962;0;0;0
18963;0;0;0
18964;0;0;0
18965;0;0;0
18966;0;0;0
18967;0;0;0
18968;0;0;0
18969;0;0;0
18970;0;0;0
18971;0;0;0
18972;0;0;0
18973;0;0;0
18974;0;0;0
18975;0;0;0
18976;1;0;0
18977;1;0;0
18978;1;0;0
18979;1;0;0
18980;1;0;0
18981;0;0;0
18982;0;0;0
18983;0;0;0
18984;0;0;0
18985;0;0;0
18986;1;0;0
18987;0;0;0
18988;0;0;0
18989;0;0;0
18990;0;0;0
18991;0;0;0
18992;0;0;0
18993;0;2;1
18994;0;2;1
18995;0;2;1
18996;0;2;1
18997;0;2;1
18998;0;2;1
18999;0;2;1
19000;0;2;1
19001;0;2;1
19002;0;2;1
19003;0;2;1
19004;0;2;1
19005;0;2;1
19006;0;2;1
19007;0;2;1
19008;0;2;1
19009;0;2;1
19010;0;2;1
19011;0;2;1
19012;0;2;1
19013;0;2;1
19014;1;2;1
19015;1;2;1
19016;1;2;1
19017;1;2;1
19018;2;2;1
19019;2;2;1
19020;2;2;1
19021;3;3;1
19022;2;2;1
19023;2;2;1
19024;1;2;1
19025;1;2;1
19026;1;2;1
19027;1;2;1
19028;2;2;1
19029;2;2;1
19030;2;2;1
19031;2;2;1
19032;2;2;1
19033;2;2;1
19034;3;3;1
19035;2;2;1
19036;2;2;1
19037;2;2;1
19038;2;2;1
19039;1;2;1
19040;0;2;1
19041;0;2;1
19042;0;2;1
19043;2;2;1
19044;3;3;1
19045;4;4;1
19046;5;5;1
19047;6;6;1
19048;6;6;1
19049;5;5;1
19050;5;5;1
19051;6;6;1
19052;8;8;1
19053;7;7;1
19054;8;8;1
19055;10;10;2
19056;10;10;2
19057;10;10;2
19058;10;10;2
19059;10;10;2
19060;10;10;2
19061;10;10;2
19062;10;10;2
19063;9;9;1
19064;8;8;1
19065;8;8;1
19066;9;9;1
19067;8;8;1
19068;9;9;1
19069;8;8;1
19070;8;8;1
19071;8;8;1
19072;8;8;1
19073;8;8;1
19074;8;8;1
19075;8;8;1
19076;7;7;1
19077;7;7;1
19078;8;8;1
19079;8;8;1
19080;8;8;1
19081;8;8;1
19082;7;7;1
19083;8;8;1
19084;7;7;1
19085;6;6;1
19086;6;6;1
19087;7;7;1
19088;8;8;1
19089;8;8;1
19090;10;10;2
19091;10;10;2
19092;9;9;1
19093;10;10;2
19094;13;13;2
19095;13;13;2
19096;12;12;2
19097;12;12;2
19098;12;12;2
19099;11;11;2
19100;11;11;2
19101;10;10;2
19102;9;9;1
19103;9;9;1
19104;5;5;1
19105;4;4;1
19106;4;4;1
19107;3;3;1
19108;1;2;1
19109;0;2;1
19110;0;2;1
19111;0;2;1
19112;0;2;1
19113;1;2;1
19114;1;2;1
19115;1;2;1
19116;1;2;1
19117;2;2;1
19118;4;4;1
19119;6;6;1
19120;8;8;1
19121;8;8;1
19122;8;8;1
19123;9;9;1
19124;9;9;1
19125;8;8;1
19126;8;8;1
19127;8;8;1
19128;8;8;1
19129;7;7;1
19130;6;6;1
19131;6;6;1
19132;5;5;1
19133;2;2;1
19134;1;2;1
19135;1;2;1
19136;2;2;1
19137;5;10;2
19138;6;10;2
19139;7;10;2
19140;7;10;2
19141;6;10;2
19142;5;10;2
19143;5;10;2
19144;4;10;2
19145;2;10;2
19146;0;10;2
19147;2;10;2
19148;4;10;2
19149;0;10;2
19150;2;10;2
19151;6;10;2
19152;7;10;2
19153;7;10;2
19154;6;10;2
19155;8;10;2
19156;10;10;2
19157;11;11;2
19158;14;14;2
19159;15;15;2
19160;18;18;2
19161;23;23;2
19162;24;24;2
19163;26;26;2
19164;27;27;2
19165;28;28;2
19166;29;29;2
19167;27;27;2
19168;26;26;2
19169;27;27;2
19170;29;29;2
19171;31;31;2
19172;32;32;2
19173;32;32;2
19174;32;32;2
19175;32;32;2
19176;30;30;2
19177;31;31;2
19178;31;31;2
19179;31;31;2
19180;30;30;2
19181;30;30;2
19182;31;31;2
19183;32;32;2
19184;33;33;2
19185;35;35;2
19186;36;36;2
19187;37;37;2
19188;38;38;2
19189;36;36;2
19190;34;34;2
19191;35;35;2
19192;34;34;2
19193;34;34;2
19194;34;34;2
19195;34;34;2
19196;33;33;2
19197;33;33;2
19198;32;32;2
19199;31;31;2
19200;28;28;2
19201;25;25;2
19202;19;19;2
19203;11;11;2
19204;7;10;2
19205;4;10;2
19206;3;10;2
19207;2;10;2
19208;3;10;2
19209;8;10;2
19210;12;12;2
19211;14;14;2
19212;19;19;2
19213;24;24;2
19214;27;27;2
19215;27;27;2
19216;26;26;2
19217;26;26;2
19218;26;26;2
19219;25;25;2
19220;26;26;2
19221;26;26;2
19222;27;27;2
19223;27;27;2
19224;26;26;2
19225;26;26;2
19226;25;25;2
19227;26;26;2
19228;25;25;2
19229;24;24;2
19230;24;24;2
19231;26;26;2
19232;26;26;2
19233;25;25;2
19234;23;23;2
19235;18;18;2
19236;15;15;2
19237;11;11;2
19238;7;7;1
19239;5;5;1
19240;4;4;1
19241;2;2;1
19242;1;2;1
19243;0;2;1
19244;0;2;1
19245;0;2;1
19246;0;2;1
19247;0;2;1
19248;0;2;1
19249;0;0;0
19250;0;0;0
19251;0;0;0
19252;0;0;0
19253;0;0;0
19254;0;0;0
19255;0;0;0
19256;0;0;0
19257;0;0;0
19258;0;0;0
19259;0;0;0
19260;0;0;0
19261;0;0;0
19262;0;0;0
19263;0;0;0
19264;0;0;0
19265;0;0;0
19266;0;0;0
19267;0;0;0
19268;0;0;0
19269;0;0;0
19270;0;0;0
19271;0;0;0
19272;0;0;0
19273;0;0;0
19274;0;0;0
19275;0;0;0
19276;0;0;0
19277;0;0;0
19278;0;0;0
19279;0;0;0
19280;0;0;0
19281;0;0;0
19282;0;0;0
19283;0;0;0
19284;0;0;0
19285;0;0;0
19286;0;0;0
19287;0;0;0
19288;0;0;0
19289;0;0;0
19290;0;0;0
19291;0;0;0
19292;0;0;0
19293;0;0;0
19294;0;0;0
19295;0;0;0
19296;0;0;0
19297;0;0;0
19298;0;0;0
19299;0;0;0
19300;0;0;0
19301;0;0;0
19302;0;0;0
19303;0;0;0
19304;0;0;0
19305;0;0;0
19306;0;0;0
19307;0;0;0
19308;0;0;0
19309;0;0;0
19310;0;0;0
19311;0;0;0
19312;0;0;0
19313;0;0;0
19314;0;0;0
19315;0;0;0
19316;0;0;0
19317;0;0;0
19318;0;0;0
19319;0;0;0
19320;0;0;0
19321;0;0;0
19322;0;0;0
19323;0;0;0
19324;0;0;0
19325;0;0;0
19326;0;0;0
19327;0;0;0
19328;0;0;0
19329;0;0;0
19330;0;0;0
19331;0;0;0
19332;0;0;0
19333;0;0;0
19334;0;0;0
19335;0;0;0
19336;0;0;0
19337;0;0;0
19338;0;0;0
19339;0;0;0
19340;0;0;0
19341;0;0;0
19342;0;0;0
19343;0;0;0
19344;0;0;0
19345;0;0;0
19346;0;0;0
19347;0;0;0
19348;0;0;0
19349;0;0;0
19350;0;0;0
19351;0;0;0
19352;0;0;0
19353;0;0;0
19354;0;0;0
19355;0;0;0
19356;0;0;0
19357;0;0;0
19358;0;0;0
19359;0;0;0
19360;0;0;0
19361;0;0;0
19362;0;0;0
19363;0;0;0
19364;0;0;0
19365;0;0;0
19366;0;0;0
19367;0;0;0
19368;0;0;0
19369;0;0;0
19370;0;0;0
19371;0;0;0
19372;0;0;0
19373;0;0;0
19374;0;0;0
19375;0;0;0
19376;0;0;0
19377;0;0;0
19378;0;0;0
19379;0;0;0
19380;0;0;0
19381;0;0;0
19382;0;0;0
19383;0;0;0
19384;0;0;0
19385;0;0;0
19386;0;0;0
19387;0;0;0
19388;0;0;0
19389;0;0;0
19390;0;0;0
19391;0;0;0
19392;0;0;0
19393;0;0;0
19394;0;0;0
19395;0;0;0
19396;0;0;0
19397;0;0;0
19398;0;0;0
19399;0;0;0
19400;0;0;0
19401;0;0;0
19402;0;0;0
19403;0;0;0
19404;0;0;0
19405;0;0;0
19406;0;0;0
19407;0;0;0
19408;0;0;0
19409;0;0;0
19410;0;0;0
19411;0;0;0
19412;0;0;0
19413;0;0;0
19414;0;0;0
19415;0;0;0
19416;0;0;0
19417;0;0;0
19418;0;0;0
19419;0;0;0
19420;0;0;0
19421;0;0;0
19422;0;0;0
19423;0;0;0
19424;0;0;0
19425;0;0;0
19426;0;0;0
19427;0;0;0
19428;0;0;0
19429;0;0;0
19430;0;0;0
19431;0;0;0
19432;0;0;0
19433;0;0;0
19434;0;0;0
19435;0;0;0
19436;0;0;0
19437;0;0;0
19438;0;0;0
19439;0;0;0
19440;0;0;0
19441;0;0;0
19442;0;0;0
19443;0;0;0
19444;0;0;0
19445;0;0;0
19446;0;0;0
19447;0;0;0
19448;0;0;0
19449;0;0;0
19450;0;0;0
19451;0;0;0
19452;0;0;0
19453;0;0;0
19454;0;0;0
19455;0;0;0
19456;0;0;0
19457;0;0;0
19458;0;0;0
19459;0;0;0
19460;0;0;0
19461;0;0;0
19462;0;0;0
19463;0;0;0
19464;0;0;0
19465;0;0;0
19466;0;0;0
19467;0;0;0
19468;0;0;0
19469;0;0;0
19470;0;0;0
19471;0;0;0
19472;0;0;0
19473;0;0;0
19474;0;0;0
19475;0;0;0
19476;0;0;0
19477;0;0;0
19478;0;0;0
19479;0;0;0
19480;0;0;0
19481;0;0;0
19482;0;0;0
19483;0;0;0
19484;0;0;0
19485;0;0;0
19486;0;0;0
19487;0;0;0
19488;0;0;0
19489;0;0;0
19490;0;0;0
19491;0;0;0
19492;0;0;0
19493;0;0;0
19494;0;0;0
19495;0;2;1
19496;0;2;1
19497;0;2;1
19498;0;2;1
19499;0;2;1
19500;0;2;1
19501;0;2;1
19502;0;2;1
19503;0;2;1
19504;0;2;1
19505;0;2;1
19506;0;2;1
19507;0;2;1
19508;0;2;1
19509;0;2;1
19510;0;2;1
19511;0;2;1
19512;0;2;1
19513;0;2;1
19514;0;2;1
19515;0;2;1
19516;0;2;1
19517;0;2;1
19518;0;2;1
19519;0;2;1
19520;0;2;1
19521;0;2;1
19522;2;10;2
19523;4;10;2
19524;6;10;2
19525;9;10;2
19526;10;10;2
19527;10;10;2
19528;6;10;2
19529;1;10;2
19530;0;10;2
19531;0;10;2
19532;0;10;2
19533;0;10;2
19534;3;10;2
19535;6;10;2
19536;9;10;2
19537;12;12;2
19538;13;13;2
19539;10;10;2
19540;9;10;2
19541;11;11;2
19542;14;14;2
19543;18;18;2
19544;22;22;2
19545;25;25;2
19546;26;26;2
19547;28;28;2
19548;28;28;2
19549;29;29;2
19550;29;29;2
19551;29;29;2
19552;28;28;2
19553;27;27;2
19554;27;27;2
19555;26;26;2
19556;26;26;2
19557;25;25;2
19558;25;25;2
19559;25;25;2
19560;25;25;2
19561;26;26;2
19562;27;27;2
19563;27;27;2
19564;25;25;2
19565;22;22;2
19566;21;21;2
19567;21;21;2
19568;19;19;2
19569;16;16;2
19570;14;14;2
19571;12;12;2
19572;11;11;2
19573;10;10;2
19574;11;11;2
19575;11;11;2
19576;11;11;2
19577;11;11;2
19578;10;10;2
19579;6;10;2
19580;3;10;2
19581;1;10;2
19582;0;10;2
19583;0;10;2
19584;0;10;2
19585;0;10;2
19586;2;10;2
19587;5;10;2
19588;6;10;2
19589;7;10;2
19590;9;10;2
19591;10;10;2
19592;12;12;2
19593;14;14;2
19594;16;16;2
19595;18;18;2
19596;20;20;2
19597;23;23;2
19598;26;26;2
19599;28;28;2
19600;30;30;2
19601;31;31;2
19602;31;31;2
19603;31;31;2
19604;32;32;2
19605;32;32;2
19606;32;32;2
19607;33;33;2
19608;33;33;2
19609;33;33;2
19610;33;33;2
19611;34;34;2
19612;34;34;2
19613;33;33;2
19614;31;31;2
19615;27;27;2
19616;22;22;2
19617;19;19;2
19618;17;17;2
19619;18;18;2
19620;21;21;2
19621;24;24;2
19622;24;24;2
19623;25;25;2
19624;25;25;2
19625;26;26;2
19626;25;25;2
19627;25;25;2
19628;22;22;2
19629;18;18;2
19630;16;16;2
19631;14;14;2
19632;14;14;2
19633;14;14;2
19634;14;14;2
19635;13;13;2
19636;13;13;2
19637;15;15;2
19638;14;14;2
19639;11;11;2
19640;14;14;2
19641;17;17;2
19642;17;17;2
19643;18;18;2
19644;19;19;2
19645;19;19;2
19646;20;20;2
19647;18;18;2
19648;14;14;2
19649;15;15;2
19650;16;16;2
19651;18;18;2
19652;15;15;2
19653;18;18;2
19654;19;19;2
19655;19;19;2
19656;20;20;2
19657;22;22;2
19658;22;22;2
19659;19;19;2
19660;23;23;2
19661;24;24;2
19662;24;24;2
19663;27;27;2
19664;28;28;2
19665;28;28;2
19666;28;28;2
19667;27;27;2
19668;26;26;2
19669;24;24;2
19670;22;22;2
19671;17;17;2
19672;9;10;2
19673;5;10;2
19674;0;10;2
19675;0;10;2
19676;0;10;2
19677;0;10;2
19678;0;10;2
19679;3;10;2
19680;6;10;2
19681;8;10;2
19682;15;15;2
19683;20;20;2
19684;24;24;2
19685;27;27;2
19686;29;29;2
19687;31;31;2
19688;33;33;2
19689;35;35;2
19690;37;37;2
19691;38;38;2
19692;38;38;2
19693;38;38;2
19694;36;36;2
19695;35;35;2
19696;36;36;2
19697;36;36;2
19698;37;37;2
19699;37;37;2
19700;38;38;2
19701;38;38;2
19702;38;38;2
19703;37;37;2
19704;35;35;2
19705;33;33;2
19706;31;31;2
19707;29;29;2
19708;27;27;2
19709;25;25;2
19710;23;23;2
19711;20;20;2
19712;17;17;2
19713;13;13;2
19714;10;10;2
19715;9;10;2
19716;11;11;2
19717;15;15;2
19718;19;19;2
19719;22;22;2
19720;26;26;2
19721;29;29;2
19722;30;30;2
19723;32;32;2
19724;33;33;2
19725;34;34;2
19726;36;36;2
19727;34;34;2
19728;32;32;2
19729;31;31;2
19730;29;29;2
19731;27;27;2
19732;23;23;2
19733;17;17;2
19734;14;14;2
19735;14;14;2
19736;15;15;2
19737;13;13;2
19738;18;18;2
19739;24;24;2
19740;27;27;2
19741;31;31;2
19742;34;34;2
19743;37;37;2
19744;38;38;2
19745;35;35;2
19746;30;30;2
19747;27;27;2
19748;23;23;2
19749;20;20;2
19750;17;17;2
19751;16;16;2
19752;16;16;2
19753;16;16;2
19754;16;16;2
19755;17;17;2
19756;18;18;2
19757;20;20;2
19758;22;22;2
19759;23;23;2
19760;23;23;2
19761;23;23;2
19762;24;24;2
19763;26;26;2
19764;26;26;2
19765;26;26;2
19766;27;27;2
19767;28;28;2
19768;28;28;2
19769;28;28;2
