Times;Class_based_Speed;First_Classification;Snd_Classification;Heuristic_correction;States_REAL;States_Simio;Speed(km/h)
851;1;1;0;0;0;0;2
852;1;1;0;0;0;0;2
853;1;1;0;0;0;0;1
854;0;1;0;0;0;0;0
855;0;1;0;0;0;0;0
856;0;1;0;0;0;0;0
857;0;1;0;0;0;0;0
858;0;1;0;0;0;0;0
859;0;1;0;0;0;0;0
860;0;0;0;0;0;0;0
861;0;0;0;0;0;0;0
862;0;0;0;0;0;0;0
863;0;0;0;0;0;0;0
864;0;0;0;0;0;0;0
865;0;0;0;0;0;0;0
866;0;0;0;0;0;0;0
867;0;0;0;0;0;0;0
868;0;0;0;0;0;0;0
869;0;0;0;0;0;0;0
870;1;0;0;0;0;0;2
871;1;0;0;0;0;0;2
872;1;0;0;0;0;0;1
873;0;0;0;0;0;0;0
874;0;0;0;0;0;0;0
875;1;0;0;0;0;0;1
876;0;0;0;0;0;0;0
877;0;0;0;0;0;0;0
878;0;0;0;0;0;0;0
879;0;0;0;0;0;0;0
880;1;0;0;0;0;0;1
881;0;0;0;0;0;0;0
882;0;0;0;0;0;0;0
883;0;0;0;0;0;0;0
884;0;0;0;0;0;0;0
885;0;0;0;0;0;0;0
886;0;0;0;0;0;0;0
887;0;0;0;0;0;0;0
888;0;0;0;0;0;0;0
889;1;0;0;0;1;1;1
890;1;0;0;0;1;1;1
891;1;0;0;0;1;1;1
892;0;1;1;1;1;1;0
893;0;1;1;1;1;1;0
894;0;1;1;1;1;1;0
895;0;1;1;1;1;1;0
896;0;1;1;1;1;1;0
897;0;1;1;1;1;1;0
898;0;1;1;1;1;1;0
899;0;1;1;1;1;1;0
900;0;1;1;1;1;1;0
901;0;1;1;1;1;1;0
902;0;1;1;1;1;1;0
903;0;1;1;1;1;1;0
904;0;1;1;1;1;1;0
905;0;1;1;1;1;1;0
906;0;1;1;1;1;1;0
907;0;1;1;1;1;1;0
908;0;1;1;1;1;1;0
909;0;1;1;1;1;1;0
910;1;1;1;1;1;1;1
911;0;1;1;1;1;1;0
912;0;1;1;1;1;1;0
913;0;1;1;1;1;1;0
914;0;1;1;1;1;1;0
915;0;1;1;1;1;1;0
916;1;1;1;1;1;1;1
917;1;1;1;1;1;1;1
918;1;1;1;1;1;1;2
919;1;1;1;1;1;1;2
920;1;1;1;1;1;1;2
921;1;1;1;1;1;1;2
922;1;1;1;1;1;1;3
923;1;1;1;1;1;1;4
924;1;1;1;1;1;1;5
925;1;1;1;1;1;1;5
926;1;1;1;1;1;1;6
927;1;1;1;1;1;1;7
928;1;1;1;1;1;1;5
929;1;1;1;1;1;1;5
930;1;1;1;1;1;1;4
931;1;1;1;1;1;1;7
932;1;1;1;1;1;1;7
933;1;1;1;1;1;1;8
934;0;2;1;1;1;1;10
935;0;2;1;1;1;1;12
936;0;2;1;1;1;1;13
937;0;2;1;1;1;1;13
938;0;2;1;1;1;1;14
939;0;2;1;1;1;1;12
940;0;2;1;1;1;1;11
941;1;1;1;1;1;1;9
942;1;1;1;1;1;1;6
943;1;1;1;1;1;1;5
944;1;1;1;1;1;1;5
945;1;1;1;1;1;1;4
946;1;1;1;1;1;1;4
947;1;1;1;1;1;1;6
948;1;1;1;1;1;1;8
949;1;1;1;1;1;1;7
950;1;1;1;1;1;1;5
951;1;1;1;1;1;1;6
952;1;1;1;1;1;1;4
953;1;1;1;1;1;1;3
954;1;1;1;1;1;1;2
955;1;1;1;1;1;1;1
956;1;1;1;1;1;1;1
957;0;1;1;1;1;1;0
958;1;1;1;1;1;1;1
959;0;1;1;1;1;1;0
960;1;1;1;1;1;1;1
961;1;1;1;1;1;1;1
962;1;1;1;1;1;1;2
963;1;1;1;1;1;1;2
964;1;1;1;1;1;1;2
965;1;1;1;1;1;1;2
966;1;1;1;1;1;1;2
967;1;1;1;1;1;1;2
968;1;1;1;1;1;1;2
969;1;1;1;1;1;1;2
970;1;1;1;1;1;1;1
971;1;1;1;1;1;1;1
972;1;1;1;1;1;1;1
973;1;1;1;1;1;1;1
974;1;1;1;1;1;1;1
975;1;1;1;1;1;1;1
976;1;1;1;1;1;1;2
977;1;1;1;1;1;1;2
978;1;1;1;1;1;1;3
979;1;1;1;1;1;1;2
980;1;1;1;1;1;1;2
981;1;1;1;1;1;1;3
982;1;1;1;1;1;1;3
983;1;1;1;1;1;1;3
984;1;1;1;1;1;1;3
985;1;1;1;1;1;1;3
986;1;1;1;1;1;1;4
987;1;1;1;1;1;1;4
988;1;1;1;1;1;1;5
989;1;1;1;1;1;1;7
990;1;1;1;1;1;1;8
991;1;1;1;1;1;1;8
992;1;1;1;1;1;1;7
993;1;1;1;1;1;1;6
994;1;1;1;1;1;1;8
995;1;1;1;1;1;1;8
996;0;2;1;1;1;1;10
997;1;1;1;1;1;1;6
998;1;1;1;1;1;1;9
999;1;1;1;1;1;1;9
1000;0;2;1;1;1;1;10
1001;0;2;1;1;1;1;10
1002;1;1;1;1;1;1;9
1003;1;1;1;1;1;1;9
1004;1;1;1;1;1;1;9
1005;0;2;1;1;1;1;10
1006;1;1;1;1;1;1;8
1007;1;1;1;1;1;1;7
1008;1;1;1;1;1;1;8
1009;1;1;1;1;1;1;6
1010;1;1;1;1;1;1;5
1011;1;1;1;1;1;1;5
1012;1;1;1;1;1;1;5
1013;1;1;1;1;1;1;5
1014;1;1;1;1;1;1;4
1015;1;1;1;1;1;1;6
1016;1;1;1;1;1;1;4
1017;1;1;1;1;1;1;3
1018;1;1;1;1;1;1;2
1019;1;1;1;1;1;1;1
1020;1;1;1;1;1;1;2
1021;1;1;1;1;1;1;1
1022;1;1;1;1;1;1;2
1023;1;1;1;1;1;1;2
1024;1;1;1;1;1;1;1
1025;1;1;1;1;1;1;1
1026;1;1;1;1;1;0;1
1027;0;1;1;1;1;0;0
1028;0;1;1;1;1;0;0
1029;0;1;1;1;1;0;0
1030;0;0;0;1;1;0;0
1031;0;0;0;1;1;0;0
1032;1;0;0;1;1;0;1
1033;0;0;0;1;1;0;0
1034;0;0;0;1;1;0;0
1035;1;0;0;1;1;0;1
1036;1;0;0;1;1;0;1
1037;0;0;0;1;1;0;0
1038;0;0;0;1;1;0;0
1039;0;0;0;1;1;0;0
1040;0;0;0;1;1;0;0
1041;0;0;0;1;1;0;0
1042;1;0;0;1;1;0;1
1043;0;0;0;1;1;0;0
1044;0;0;0;1;1;0;0
1045;0;0;0;1;1;0;0
1046;0;0;0;1;1;0;0
1047;0;0;0;1;1;0;0
1048;0;0;0;1;1;0;0
1049;0;0;0;1;1;0;0
1050;0;0;0;1;1;0;0
1051;0;0;0;1;1;0;0
1052;1;0;0;1;1;0;1
1053;0;0;0;1;1;0;0
1054;0;0;0;1;1;0;0
1055;1;0;0;1;1;0;1
1056;0;0;0;1;1;0;0
1057;0;0;0;1;1;0;0
1058;0;0;0;1;1;0;0
1059;0;0;0;1;1;0;0
1060;0;0;0;1;1;0;0
1061;0;0;0;1;1;0;0
1062;0;0;0;1;1;0;0
1063;0;0;0;1;1;0;0
1064;0;0;0;1;1;0;0
1065;1;0;0;1;1;0;1
1066;0;0;0;1;1;0;0
1067;0;0;0;1;1;1;0
1068;0;0;0;1;1;1;0
1069;0;0;0;1;1;1;0
1070;0;0;0;1;1;1;0
1071;0;1;1;1;1;1;0
1072;0;1;1;1;1;1;0
1073;0;1;1;1;1;1;0
1074;1;1;1;1;1;1;1
1075;0;1;1;1;1;1;0
1076;0;1;1;1;1;1;0
1077;1;1;1;1;1;1;1
1078;1;1;1;1;1;1;1
1079;0;1;1;1;1;1;0
1080;0;1;1;1;1;1;0
1081;0;1;1;1;1;1;0
1082;0;1;1;1;1;1;0
1083;1;1;1;1;1;1;1
1084;1;1;1;1;1;1;1
1085;1;1;1;1;1;1;1
1086;1;1;1;1;1;1;2
1087;1;1;1;1;1;1;1
1088;0;1;1;1;1;1;0
1089;0;1;1;1;1;1;0
1090;0;1;1;1;1;1;0
1091;0;1;1;1;1;1;0
1092;0;1;1;1;1;1;0
1093;0;1;1;1;1;1;0
1094;0;1;1;1;1;1;0
1095;1;1;1;1;1;1;1
1096;0;1;1;1;1;1;0
1097;0;1;1;1;1;1;0
1098;1;1;1;1;1;1;1
1099;1;1;1;1;1;1;1
1100;1;1;1;1;1;1;2
1101;1;1;1;1;1;1;3
1102;1;1;1;1;1;1;2
1103;1;1;1;1;1;1;1
1104;1;1;1;1;1;1;1
1105;0;1;1;1;1;1;0
1106;0;1;1;1;1;1;0
1107;0;1;1;1;1;1;0
1108;0;1;1;1;1;1;0
1109;0;1;1;1;1;1;0
1110;0;1;1;1;1;1;0
1111;1;1;1;1;1;1;1
1112;1;1;1;1;1;1;1
1113;1;1;1;1;1;1;2
1114;1;1;1;1;1;1;3
1115;1;1;1;1;1;1;3
1116;1;1;1;1;1;1;2
1117;1;1;1;1;1;1;3
1118;1;1;1;1;1;1;3
1119;1;1;1;1;1;1;3
1120;1;1;1;1;1;1;3
1121;1;1;1;1;1;1;3
1122;1;1;1;1;1;1;3
1123;1;1;1;1;1;1;3
1124;1;1;1;1;1;1;2
1125;1;1;1;1;1;1;2
1126;1;1;1;1;1;1;3
1127;1;1;1;1;1;1;4
1128;1;1;1;1;1;1;3
1129;1;1;1;1;1;1;3
1130;1;1;1;1;1;1;3
1131;1;1;1;1;1;1;3
1132;1;1;1;1;1;1;4
1133;1;1;1;1;1;1;5
1134;1;1;1;1;1;1;6
1135;1;1;1;1;1;1;6
1136;1;1;1;1;1;1;7
1137;1;1;1;1;1;1;7
1138;1;1;1;1;1;1;7
1139;1;1;1;1;1;1;8
1140;1;1;1;1;1;1;7
1141;1;1;1;1;1;1;7
1142;1;1;1;1;1;1;6
1143;1;1;1;1;1;1;6
1144;1;1;1;1;1;1;7
1145;1;1;1;1;1;1;7
1146;1;1;1;1;1;1;7
1147;1;1;1;1;1;1;7
1148;1;1;1;1;1;1;5
1149;1;1;1;1;1;1;5
1150;1;1;1;1;1;1;4
1151;1;1;1;1;1;1;4
1152;1;1;1;1;1;1;4
1153;1;1;1;1;1;1;2
1154;1;1;1;1;1;1;1
1155;0;1;1;1;1;1;0
1156;0;1;1;1;0;0;0
1157;0;1;1;1;0;0;0
1158;0;1;1;1;0;0;0
1159;0;1;1;1;0;0;0
1160;0;0;0;0;0;0;0
1161;0;0;0;0;0;0;0
1162;0;0;0;0;0;0;0
1163;0;0;0;0;0;0;0
1164;0;0;0;0;0;0;0
1165;0;0;0;0;0;0;0
1166;0;0;0;0;0;0;0
1167;0;0;0;0;0;0;0
1168;0;0;0;0;0;0;0
1169;0;0;0;0;0;0;0
1170;0;0;0;0;0;0;0
1171;0;0;0;0;0;0;0
1172;0;0;0;0;0;0;0
1173;0;0;0;0;0;0;0
1174;0;0;0;0;0;0;0
1175;0;0;0;0;0;0;0
1176;0;0;0;0;0;0;0
1177;0;0;0;0;0;0;0
1178;0;0;0;0;0;0;0
1179;0;0;0;0;0;0;0
1180;0;0;0;0;0;0;0
1181;0;0;0;0;0;0;0
1182;0;0;0;0;0;0;0
1183;0;0;0;0;0;0;0
1184;0;0;0;0;0;0;0
1185;0;0;0;0;0;0;0
1186;0;0;0;0;0;0;0
1187;0;0;0;0;0;0;0
1188;0;0;0;0;0;0;0
1189;0;0;0;0;0;0;0
1190;0;0;0;0;0;0;0
1191;0;0;0;0;0;0;0
1192;0;0;0;0;0;0;0
1193;0;0;0;0;0;0;0
1194;0;0;0;0;0;0;0
1195;0;0;0;0;0;0;0
1196;0;0;0;0;0;0;0
1197;0;0;0;0;0;0;0
1198;0;0;0;0;0;0;0
1199;0;0;0;0;0;0;0
1200;0;0;0;0;0;0;0
1201;0;0;0;0;0;0;0
1202;0;0;0;0;0;0;0
1203;0;0;0;0;0;0;0
1204;0;0;0;0;0;0;0
1205;0;0;0;0;0;0;0
1206;0;0;0;0;0;0;0
1207;0;0;0;0;0;0;0
1208;0;0;0;0;0;0;0
1209;0;0;0;0;0;0;0
1210;0;0;0;0;0;0;0
1211;0;0;0;0;0;0;0
1212;0;0;0;0;0;0;0
1213;0;0;0;0;0;0;0
1214;0;0;0;0;0;0;0
1215;0;0;0;0;0;0;0
1216;0;0;0;0;0;0;0
1217;0;0;0;0;0;0;0
1218;0;0;0;0;0;0;0
1219;0;0;0;0;0;0;0
1220;0;0;0;0;0;0;0
1221;0;0;0;0;0;0;0
1222;0;0;0;0;0;0;0
1223;0;0;0;0;0;0;0
1224;0;0;0;0;0;0;0
1225;0;0;0;0;0;0;0
1226;0;0;0;0;0;0;0
1227;0;0;0;0;0;0;0
1228;0;0;0;0;0;0;0
1229;0;0;0;0;0;0;0
1230;0;0;0;0;0;0;0
1231;0;0;0;0;0;0;0
1232;0;0;0;0;0;0;0
1233;0;0;0;0;0;0;0
1234;0;0;0;0;0;0;0
1235;0;0;0;0;0;0;0
1236;0;0;0;0;0;0;0
1237;0;0;0;0;0;0;0
1238;0;0;0;0;0;0;0
1239;0;0;0;0;0;0;0
1240;0;0;0;0;0;0;0
1241;0;0;0;0;0;0;0
1242;0;0;0;0;0;0;0
1243;0;0;0;0;0;0;0
1244;0;0;0;0;0;0;0
1245;0;0;0;0;0;0;0
1246;0;0;0;0;0;0;0
1247;0;1;0;0;0;0;0
1248;0;1;0;0;0;0;0
1249;0;1;0;0;0;0;0
1250;0;1;0;0;0;0;0
1251;0;1;0;0;0;0;0
1252;0;1;0;0;0;0;0
1253;0;1;0;0;0;0;0
1254;0;1;0;0;0;0;0
1255;0;1;0;0;0;0;0
1256;0;1;0;0;0;0;0
1257;0;1;0;0;0;0;0
1258;0;1;0;0;0;0;0
1259;0;1;0;0;0;0;0
1260;0;1;0;0;0;0;0
1261;0;1;0;0;0;0;0
1262;0;1;0;0;0;0;0
1263;0;1;0;0;0;0;0
1264;0;1;0;0;0;0;0
1265;0;1;0;0;0;0;0
1266;1;1;0;0;0;0;1
1267;1;1;0;0;0;0;1
1268;1;1;0;0;0;0;1
1269;1;1;0;0;0;0;2
1270;1;1;0;0;0;0;2
1271;1;1;0;0;0;0;1
1272;1;1;0;0;0;0;1
1273;1;1;0;0;0;0;2
1274;1;1;0;0;0;0;1
1275;1;1;0;0;0;0;2
1276;1;1;0;0;0;0;1
1277;1;1;0;0;0;0;2
1278;1;1;0;0;0;0;1
1279;0;1;0;0;0;0;0
1280;0;1;0;0;0;0;0
1281;0;1;0;0;0;0;0
1282;1;1;0;0;0;0;1
1283;0;1;0;0;0;0;0
1284;0;1;0;0;0;0;0
1285;0;1;0;0;0;0;0
1286;0;1;0;0;0;0;0
1287;0;1;0;0;0;0;0
1288;0;1;0;0;0;0;0
1289;1;1;0;0;0;0;1
1290;1;1;0;0;0;0;2
1291;1;1;0;0;0;0;1
1292;0;1;0;0;0;0;0
1293;0;1;0;0;0;0;0
1294;0;1;0;0;0;0;0
1295;0;1;0;0;0;0;0
1296;0;1;0;0;0;0;0
1297;0;1;0;0;0;0;0
1298;0;1;0;0;0;0;0
1299;0;1;0;0;0;0;0
1300;0;0;0;0;0;0;0
1301;1;0;0;0;0;0;1
1302;1;0;0;0;0;0;1
1303;1;0;0;0;0;0;1
1304;1;0;0;0;0;0;1
1305;1;0;0;0;0;0;1
1306;0;0;0;0;0;0;0
1307;0;0;0;0;0;0;0
1308;0;0;0;0;0;0;0
1309;0;0;0;0;0;0;0
1310;0;0;0;0;0;0;0
1311;0;0;0;0;0;0;0
1312;0;0;0;0;0;0;0
1313;0;0;0;0;0;0;0
1314;1;0;0;0;0;0;1
1315;1;0;0;0;0;0;1
1316;1;0;0;0;0;0;1
1317;1;0;0;0;0;0;1
1318;1;0;0;0;0;0;2
1319;1;0;0;0;0;0;1
1320;1;0;0;0;0;0;1
1321;0;0;0;0;0;0;0
1322;0;0;0;0;0;0;0
1323;0;0;0;0;0;0;0
1324;0;0;0;0;0;0;0
1325;0;0;0;0;0;0;0
1326;0;0;0;0;0;0;0
1327;0;0;0;0;0;0;0
1328;0;0;0;0;0;0;0
1329;0;0;0;0;0;0;0
1330;0;0;0;0;0;0;0
1331;0;0;0;0;0;0;0
1332;0;0;0;0;0;0;0
1333;0;0;0;0;0;0;0
1334;0;0;0;0;0;0;0
1335;0;0;0;0;0;0;0
1336;0;0;0;0;0;0;0
1337;0;0;0;0;0;0;0
1338;0;0;0;0;0;0;0
1339;0;0;0;0;0;0;0
1340;0;0;0;0;0;0;0
1341;0;0;0;0;0;0;0
1342;0;0;0;0;0;0;0
1343;0;1;0;0;0;0;0
1344;0;1;0;0;0;0;0
1345;0;1;0;0;0;0;0
1346;0;1;0;0;0;0;0
1347;0;1;0;0;0;0;0
1348;0;1;0;0;0;0;0
1349;0;1;0;0;0;0;0
1350;0;1;0;0;0;0;0
1351;0;1;0;0;0;0;0
1352;0;1;0;0;0;0;0
1353;0;1;0;0;0;0;0
1354;0;1;0;0;0;0;0
1355;0;1;0;0;0;0;0
1356;0;1;0;0;0;0;0
1357;0;1;0;0;0;0;0
1358;0;1;0;0;0;0;0
1359;0;1;0;0;0;0;0
1360;0;1;0;0;0;0;0
1361;0;1;0;0;0;0;0
1362;0;1;0;0;0;0;0
1363;0;1;0;0;0;0;0
1364;1;1;0;0;0;0;1
1365;1;1;0;0;2;2;1
1366;1;1;0;0;2;2;1
1367;0;1;0;0;2;2;0
1368;0;1;0;0;2;2;0
1369;0;1;0;0;2;2;0
1370;1;2;2;2;2;2;1
1371;1;2;2;2;2;2;3
1372;1;2;2;2;2;2;6
1373;1;2;2;2;2;2;8
1374;1;2;2;2;2;2;7
1375;1;2;2;2;2;2;7
1376;1;2;2;2;2;2;7
1377;1;2;2;2;2;2;7
1378;1;2;2;2;2;2;7
1379;1;2;2;2;2;2;7
1380;1;2;2;2;2;2;7
1381;1;2;2;2;2;2;8
1382;0;2;2;2;2;2;11
1383;0;2;2;2;2;2;12
1384;0;2;2;2;2;2;12
1385;0;2;2;2;2;2;13
1386;0;2;2;2;2;2;14
1387;0;2;2;2;2;2;15
1388;0;2;2;2;2;2;15
1389;0;2;2;2;2;2;15
1390;0;2;2;2;2;2;14
1391;0;2;2;2;2;2;13
1392;0;2;2;2;2;2;13
1393;0;2;2;2;2;2;15
1394;0;2;2;2;2;2;16
1395;0;2;2;2;2;2;17
1396;0;2;2;2;2;2;18
1397;0;2;2;2;2;2;21
1398;0;2;2;2;2;2;24
1399;0;2;2;2;2;2;26
1400;0;2;2;2;2;2;28
1401;0;2;2;2;2;2;30
1402;0;2;2;2;2;2;30
1403;0;2;2;2;2;2;31
1404;0;2;2;2;2;2;33
1405;0;2;2;2;2;2;34
1406;0;2;2;2;2;2;33
1407;0;2;2;2;2;2;28
1408;0;2;2;2;2;2;22
1409;0;2;2;2;2;2;16
1410;0;2;2;2;2;2;11
1411;1;2;2;2;2;2;5
1412;1;2;2;2;2;2;4
1413;1;2;2;2;2;2;7
1414;1;2;2;2;2;2;9
1415;0;2;2;2;2;2;11
1416;0;2;2;2;2;2;14
1417;0;2;2;2;2;2;15
1418;0;2;2;2;2;2;19
1419;0;2;2;2;2;2;22
1420;0;2;2;2;2;2;26
1421;0;2;2;2;2;2;30
1422;0;2;2;2;2;2;32
1423;0;2;2;2;2;2;34
1424;0;2;2;2;2;2;36
1425;0;2;2;2;2;2;38
1426;0;2;2;2;2;2;41
1427;0;2;2;2;2;2;43
1428;0;2;2;2;2;2;43
1429;0;2;2;2;2;2;42
1430;0;2;2;2;2;2;42
1431;0;2;2;2;2;2;42
1432;0;2;2;2;2;2;41
1433;0;2;2;2;2;2;41
1434;0;2;2;2;2;2;41
1435;0;2;2;2;2;2;43
1436;0;2;2;2;2;2;45
1437;0;2;2;2;2;2;44
1438;0;2;2;2;2;2;43
1439;0;2;2;2;2;2;41
1440;0;2;2;2;2;2;41
1441;0;2;2;2;2;2;40
1442;0;2;2;2;2;2;41
1443;0;2;2;2;2;2;40
1444;0;2;2;2;2;2;38
1445;0;2;2;2;2;2;37
1446;0;2;2;2;2;2;34
1447;0;2;2;2;2;2;28
1448;0;2;2;2;2;2;22
1449;0;2;2;2;2;2;17
1450;0;2;2;2;2;2;12
1451;1;2;2;2;2;2;9
1452;0;2;2;2;2;2;13
1453;0;2;2;2;2;2;20
1454;0;2;2;2;2;2;21
1455;0;2;2;2;2;2;22
1456;0;2;2;2;2;2;22
1457;0;2;2;2;2;2;26
1458;0;2;2;2;2;2;29
1459;0;2;2;2;2;2;34
1460;0;2;2;2;2;2;36
1461;0;2;2;2;2;2;37
1462;0;2;2;2;2;2;40
1463;0;2;2;2;2;2;41
1464;0;2;2;2;2;2;44
1465;0;2;2;2;2;2;44
1466;0;2;2;2;2;2;46
1467;0;2;2;2;2;2;47
1468;0;2;2;2;2;2;48
1469;0;2;2;2;2;2;49
1470;0;2;2;2;2;2;49
1471;0;2;2;2;2;2;51
1472;0;2;2;2;2;2;51
1473;0;2;2;2;2;2;48
1474;0;2;2;2;2;2;48
1475;0;2;2;2;2;2;46
1476;0;2;2;2;2;2;45
1477;0;2;2;2;2;2;42
1478;0;2;2;2;2;2;39
1479;0;2;2;2;2;2;36
1480;0;2;2;2;2;2;34
1481;0;2;2;2;2;2;35
1482;0;2;2;2;2;2;35
1483;0;2;2;2;2;2;36
1484;0;2;2;2;2;2;36
1485;0;2;2;2;2;2;39
1486;0;2;2;2;2;2;40
1487;0;2;2;2;2;2;42
1488;0;2;2;2;2;2;43
1489;0;2;2;2;2;2;45
1490;0;2;2;2;2;2;46
1491;0;2;2;2;2;2;48
1492;0;2;2;2;2;2;50
1493;0;2;2;2;2;2;50
1494;0;2;2;2;2;2;53
1495;0;2;2;2;2;2;53
1496;0;2;2;2;2;2;54
1497;0;2;2;2;2;2;55
1498;0;2;2;2;2;2;56
1499;0;2;2;2;2;2;58
1500;0;2;2;2;2;2;59
1501;0;2;2;2;2;2;60
1502;0;2;2;2;2;2;61
1503;0;2;2;2;2;2;62
1504;0;2;2;2;2;2;63
1505;0;2;2;2;2;2;64
1506;0;2;2;2;2;2;65
1507;0;2;2;2;2;2;65
1508;0;2;2;2;2;2;66
1509;0;2;2;2;2;2;66
1510;0;2;2;2;2;2;66
1511;0;2;2;2;2;2;67
1512;0;2;2;2;2;2;68
1513;0;2;2;2;2;2;69
1514;0;2;2;2;2;2;69
1515;0;2;2;2;2;2;70
1516;0;2;2;2;2;2;71
1517;0;2;2;2;2;2;71
1518;0;2;2;2;2;2;71
1519;0;2;2;2;2;2;72
1520;0;2;2;2;2;2;72
1521;0;2;2;2;2;2;72
1522;0;2;2;2;2;2;73
1523;0;2;2;2;2;2;73
1524;0;2;2;2;2;2;73
1525;0;2;2;2;2;2;74
1526;0;2;2;2;2;2;74
1527;0;2;2;2;2;2;74
1528;0;2;2;2;2;2;71
1529;0;2;2;2;2;2;69
1530;0;2;2;2;2;2;64
1531;0;2;2;2;2;2;64
1532;0;2;2;2;2;2;61
1533;0;2;2;2;2;2;54
1534;0;2;2;2;2;2;54
1535;0;2;2;2;2;2;46
1536;0;2;2;2;2;2;46
1537;0;2;2;2;2;2;43
1538;0;2;2;2;2;2;43
1539;0;2;2;2;2;2;37
1540;0;2;2;2;2;2;31
1541;0;2;2;2;2;2;27
1542;0;2;2;2;2;2;22
1543;0;2;2;2;2;2;20
1544;0;2;2;2;2;2;20
1545;0;2;2;2;2;2;23
1546;0;2;2;2;2;2;25
1547;0;2;2;2;2;2;24
1548;0;2;2;2;2;2;23
1549;0;2;2;2;2;2;23
1550;0;2;2;2;2;2;19
1551;0;2;2;2;2;2;15
1552;0;2;2;2;2;2;17
1553;0;2;2;2;2;2;18
1554;0;2;2;2;2;2;21
1555;0;2;2;2;2;2;21
1556;0;2;2;2;2;2;25
1557;0;2;2;2;2;2;32
1558;0;2;2;2;2;2;34
1559;0;2;2;2;2;2;36
1560;0;2;2;2;2;2;37
1561;0;2;2;2;2;2;40
1562;0;2;2;2;2;2;40
1563;0;2;2;2;2;2;43
1564;0;2;2;2;2;2;43
1565;0;2;2;2;2;2;42
1566;0;2;2;2;2;2;38
1567;0;2;2;2;2;2;33
1568;0;2;2;2;2;2;26
1569;0;2;2;2;2;2;22
1570;0;2;2;2;2;2;21
1571;0;2;2;2;2;2;22
1572;0;2;2;2;2;2;23
1573;0;2;2;2;2;2;23
1574;0;2;2;2;2;2;25
1575;0;2;2;2;2;2;25
1576;0;2;2;2;2;2;25
1577;0;2;2;2;2;2;24
1578;0;2;2;2;2;2;22
1579;0;2;2;2;2;1;17
1580;0;2;2;2;2;1;14
1581;0;2;2;2;2;1;14
1582;0;2;2;2;2;1;14
1583;0;2;2;2;2;1;14
1584;0;2;2;2;2;1;11
1585;1;1;1;0;2;1;8
1586;1;1;1;0;2;1;9
1587;1;1;1;0;2;1;8
1588;1;1;1;0;2;1;6
1589;1;1;1;0;2;1;6
1590;1;1;1;0;2;1;5
1591;1;1;1;0;2;1;4
1592;1;1;1;0;2;1;4
1593;1;1;1;0;2;1;3
1594;1;1;1;0;2;1;2
1595;1;1;1;0;2;1;3
1596;1;1;1;0;2;1;3
1597;1;1;1;0;2;1;4
1598;1;1;1;0;2;1;4
1599;1;1;1;0;2;1;5
1600;1;1;1;0;2;1;6
1601;1;1;1;0;2;1;5
1602;1;1;1;0;2;1;4
1603;1;1;1;0;2;1;3
1604;1;1;1;0;2;1;1
1605;0;1;1;0;2;1;0
1606;1;1;1;0;2;1;1
1607;0;1;1;0;2;1;0
1608;0;1;1;0;2;1;0
1609;1;1;1;0;2;1;2
1610;1;1;1;0;2;1;1
1611;0;1;1;0;2;1;0
1612;0;1;1;0;2;1;0
1613;0;1;1;0;2;1;0
1614;0;1;1;0;0;0;0
1615;0;1;1;0;0;0;0
1616;0;1;1;0;0;0;0
1617;1;1;1;0;0;0;2
1618;1;1;1;0;0;0;2
1619;1;1;1;0;0;0;2
1620;1;0;0;0;0;0;2
1621;1;0;0;0;0;0;1
1622;1;0;0;0;0;0;1
1623;1;0;0;0;0;0;1
1624;1;0;0;0;0;0;1
1625;1;0;0;0;0;0;1
1626;1;0;0;0;0;0;1
1627;0;0;0;0;0;0;0
1628;1;0;0;0;0;0;1
1629;0;0;0;0;0;0;0
1630;0;0;0;0;0;0;0
1631;0;0;0;0;0;0;0
1632;0;0;0;0;0;0;0
1633;0;0;0;0;0;0;0
1634;0;0;0;0;0;0;0
1635;0;0;0;0;0;0;0
1636;0;0;0;0;0;0;0
1637;0;0;0;0;0;0;0
1638;0;0;0;0;0;0;0
1639;0;0;0;0;0;0;0
1640;0;0;0;0;0;0;0
1641;0;0;0;0;0;0;0
1642;0;0;0;0;0;0;0
1643;0;0;0;0;0;0;0
1644;0;0;0;0;0;0;0
1645;0;0;0;0;0;0;0
1646;0;0;0;0;0;0;0
1647;0;0;0;0;0;0;0
1648;0;0;0;0;0;0;0
1649;0;0;0;0;0;0;0
1650;0;0;0;0;0;0;0
1651;0;0;0;0;0;0;0
1652;0;0;0;0;0;0;0
1653;0;1;0;0;0;0;0
1654;0;1;0;0;0;0;0
1655;0;1;0;0;0;0;0
1656;0;1;0;0;0;0;0
1657;0;1;0;0;0;0;0
1658;0;1;0;0;0;0;0
1659;0;1;0;0;0;0;0
1660;0;1;0;0;0;0;0
1661;0;1;0;0;0;0;0
1662;0;1;0;0;0;0;0
1663;0;1;0;0;0;0;0
1664;0;1;0;0;0;0;0
1665;0;1;0;0;0;0;0
1666;0;1;0;0;0;0;0
1667;0;1;0;0;0;0;0
1668;1;1;0;0;0;0;1
1669;1;1;0;0;0;0;1
1670;0;1;0;0;0;0;0
1671;0;1;0;0;0;0;0
1672;1;1;0;0;0;0;1
1673;1;1;0;0;0;0;1
1674;1;1;0;0;0;0;1
1675;0;1;0;0;0;0;0
1676;0;1;0;0;0;0;0
1677;1;1;0;0;0;0;2
1678;1;1;0;0;0;0;1
1679;1;1;0;0;0;0;1
