Filename;TimeUTC;speed;Distance_Corrected;State01
2019_0501_154130_821A.MP4;15:43:56;0;7.9;0
2019_0501_154130_821A.MP4;15:43:57;0;7.9;0
2019_0501_154130_821A.MP4;15:43:58;2;7.9;1
2019_0501_154130_821A.MP4;15:43:59;1;7.9;1
2019_0501_154130_821A.MP4;15:44:00;1;7.9;1
2019_0501_154130_821A.MP4;15:44:01;1;7.9;1
2019_0501_154130_821A.MP4;15:44:02;1;7.9;1
2019_0501_154130_821A.MP4;15:44:03;0;7.9;0
2019_0501_154130_821A.MP4;15:44:04;0;7.9;0
2019_0501_154130_821A.MP4;15:44:05;0;7.9;0
2019_0501_154130_821A.MP4;15:44:06;1;7.9;1
2019_0501_154130_821A.MP4;15:44:07;1;7.9;1
2019_0501_154130_821A.MP4;15:44:08;1;7.9;1
2019_0501_154130_821A.MP4;15:44:09;2;7.9;1
2019_0501_154130_821A.MP4;15:44:10;1;7.9;1
2019_0501_154130_821A.MP4;15:44:11;0;7.9;0
2019_0501_154130_821A.MP4;15:44:12;1;7.9;1
2019_0501_154130_821A.MP4;15:44:13;1;7.9;1
2019_0501_154130_821A.MP4;15:44:14;1;7.9;1
2019_0501_154130_821A.MP4;15:44:15;1;7.9;1
2019_0501_154130_821A.MP4;15:44:16;0;7.9;0
2019_0501_154130_821A.MP4;15:44:17;0;7.9;0
2019_0501_154130_821A.MP4;15:44:18;0;7.9;0
2019_0501_154130_821A.MP4;15:44:19;1;7.9;1
2019_0501_154130_821A.MP4;15:44:20;1;7.9;1
2019_0501_154130_821A.MP4;15:44:21;2;7.9;1
2019_0501_154130_821A.MP4;15:44:22;2;7.9;1
2019_0501_154130_821A.MP4;15:44:23;1;7.9;1
2019_0501_154130_821A.MP4;15:44:24;1;7.9;1
2019_0501_154130_821A.MP4;15:44:25;0;7.9;0
2019_0501_154130_821A.MP4;15:44:26;0;7.9;0
2019_0501_154130_821A.MP4;15:44:27;1;7.9;1
2019_0501_154130_821A.MP4;15:44:28;1;7.9;1
2019_0501_154130_821A.MP4;15:44:29;1;7.9;1
2019_0501_154130_821A.MP4;15:44:30;1;7.9;1
2019_0501_154130_821A.MP4;15:44:31;2;7.9;1
2019_0501_154130_821A.MP4;15:44:32;2;7.9;1
2019_0501_154130_821A.MP4;15:44:33;1;7.9;1
2019_0501_154130_821A.MP4;15:44:34;1;7.9;1
2019_0501_154130_821A.MP4;15:44:35;2;7.9;1
2019_0501_154130_821A.MP4;15:44:36;2;7.9;1
2019_0501_154130_821A.MP4;15:44:37;1;7.9;1
2019_0501_154130_821A.MP4;15:44:38;2;7.9;1
2019_0501_154130_821A.MP4;15:44:39;1;7.9;1
2019_0501_154130_821A.MP4;15:44:40;0;7.9;0
2019_0501_154130_821A.MP4;15:44:41;1;7.9;1
2019_0501_154130_821A.MP4;15:44:42;0;7.9;0
2019_0501_154130_821A.MP4;15:44:43;0;7.9;0
2019_0501_154130_821A.MP4;15:44:44;1;7.9;1
2019_0501_154130_821A.MP4;15:44:45;0;7.9;0
2019_0501_154130_821A.MP4;15:44:46;0;7.9;0
2019_0501_154130_821A.MP4;15:44:47;1;7.9;1
2019_0501_154130_821A.MP4;15:44:48;3;7.9;1
2019_0501_154130_821A.MP4;15:44:49;3;7.9;1
2019_0501_154130_821A.MP4;15:44:50;4;7.9;1
2019_0501_154130_821A.MP4;15:44:51;4;7.9;1
2019_0501_154130_821A.MP4;15:44:52;4;8.0;1
2019_0501_154130_821A.MP4;15:44:53;4;8.0;1
2019_0501_154130_821A.MP4;15:44:54;4;8.0;1
2019_0501_154130_821A.MP4;15:44:55;7;8.0;1
2019_0501_154130_821A.MP4;15:44:56;15;8.0;2
2019_0501_154130_821A.MP4;15:44:57;18;8.0;2
2019_0501_154130_821A.MP4;15:44:58;20;8.0;2
2019_0501_154130_821A.MP4;15:44:59;20;8.0;2
2019_0501_154130_821A.MP4;15:45:00;15;8.0;2
2019_0501_154130_821A.MP4;15:45:01;10;8.0;2
2019_0501_154130_821A.MP4;15:45:02;8;8.0;1
2019_0501_154130_821A.MP4;15:45:03;8;8.0;1
2019_0501_154130_821A.MP4;15:45:04;11;8.0;2
2019_0501_154130_821A.MP4;15:45:05;13;8.0;2
2019_0501_154130_821A.MP4;15:45:06;13;8.0;2
2019_0501_154130_821A.MP4;15:45:07;19;8.0;2
2019_0501_154130_821A.MP4;15:45:08;21;8.0;2
2019_0501_154130_821A.MP4;15:45:09;29;8.0;2
2019_0501_154130_821A.MP4;15:45:10;31;8.1;2
2019_0501_154130_821A.MP4;15:45:11;33;8.1;2
2019_0501_154130_821A.MP4;15:45:12;35;8.1;2
2019_0501_154130_821A.MP4;15:45:13;37;8.1;2
2019_0501_154130_821A.MP4;15:45:14;38;8.1;2
2019_0501_154130_821A.MP4;15:45:15;41;8.1;2
2019_0501_154130_821A.MP4;15:45:16;42;8.1;2
2019_0501_154130_821A.MP4;15:45:17;44;8.1;2
2019_0501_154130_821A.MP4;15:45:18;45;8.1;2
2019_0501_154130_821A.MP4;15:45:19;46;8.2;2
2019_0501_154130_821A.MP4;15:45:20;47;8.2;2
2019_0501_154130_821A.MP4;15:45:21;49;8.2;2
2019_0501_154130_821A.MP4;15:45:22;50;8.2;2
2019_0501_154130_821A.MP4;15:45:23;51;8.2;2
2019_0501_154130_821A.MP4;15:45:24;52;8.2;2
2019_0501_154130_821A.MP4;15:45:25;52;8.2;2
2019_0501_154130_821A.MP4;15:45:26;54;8.3;2
2019_0501_154130_821A.MP4;15:45:27;55;8.3;2
2019_0501_154130_821A.MP4;15:45:28;55;8.3;2
2019_0501_154130_821A.MP4;15:45:29;55;8.3;2
2019_0501_154130_821A.MP4;15:45:30;55;8.3;2
2019_0501_154130_821A.MP4;15:45:31;52;8.3;2
2019_0501_154130_821A.MP4;15:45:32;49;8.4;2
2019_0501_154130_821A.MP4;15:45:33;45;8.4;2
2019_0501_154130_821A.MP4;15:45:34;39;8.4;2
2019_0501_154130_821A.MP4;15:45:35;30;8.4;2
2019_0501_154130_821A.MP4;15:45:36;29;8.4;2
2019_0501_154130_821A.MP4;15:45:37;23;8.4;2
2019_0501_154130_821A.MP4;15:45:38;25;8.4;2
2019_0501_154130_821A.MP4;15:45:39;26;8.4;2
2019_0501_154130_821A.MP4;15:45:40;28;8.4;2
2019_0501_154130_821A.MP4;15:45:41;30;8.4;2
2019_0501_154130_821A.MP4;15:45:42;33;8.4;2
2019_0501_154130_821A.MP4;15:45:43;34;8.4;2
2019_0501_154130_821A.MP4;15:45:44;38;8.5;2
2019_0501_154130_821A.MP4;15:45:45;39;8.5;2
2019_0501_154130_821A.MP4;15:45:46;41;8.5;2
2019_0501_154130_821A.MP4;15:45:47;42;8.5;2
2019_0501_154130_821A.MP4;15:45:48;43;8.5;2
2019_0501_154130_821A.MP4;15:45:49;44;8.5;2
2019_0501_154130_821A.MP4;15:45:50;46;8.5;2
2019_0501_154130_821A.MP4;15:45:51;49;8.5;2
2019_0501_154130_821A.MP4;15:45:52;51;8.6;2
2019_0501_154130_821A.MP4;15:45:53;52;8.6;2
2019_0501_154130_821A.MP4;15:45:54;53;8.6;2
2019_0501_154130_821A.MP4;15:45:55;53;8.6;2
2019_0501_154130_821A.MP4;15:45:56;52;8.6;2
2019_0501_154130_821A.MP4;15:45:57;51;8.6;2
2019_0501_154130_821A.MP4;15:45:58;51;8.6;2
2019_0501_154130_821A.MP4;15:45:59;52;8.7;2
2019_0501_154130_821A.MP4;15:46:00;53;8.7;2
2019_0501_154130_821A.MP4;15:46:01;55;8.7;2
2019_0501_154130_821A.MP4;15:46:02;56;8.7;2
2019_0501_154130_821A.MP4;15:46:03;56;8.7;2
2019_0501_154130_821A.MP4;15:46:04;55;8.7;2
2019_0501_154130_821A.MP4;15:46:05;54;8.8;2
2019_0501_154130_821A.MP4;15:46:06;52;8.8;2
2019_0501_154130_821A.MP4;15:46:07;50;8.8;2
2019_0501_154130_821A.MP4;15:46:08;49;8.8;2
2019_0501_154130_821A.MP4;15:46:09;48;8.8;2
2019_0501_154130_821A.MP4;15:46:10;47;8.8;2
2019_0501_154130_821A.MP4;15:46:11;45;8.8;2
2019_0501_154130_821A.MP4;15:46:12;43;8.8;2
2019_0501_154130_821A.MP4;15:46:13;41;8.9;2
2019_0501_154130_821A.MP4;15:46:14;38;8.9;2
2019_0501_154130_821A.MP4;15:46:15;34;8.9;2
2019_0501_154130_821A.MP4;15:46:16;29;8.9;2
2019_0501_154130_821A.MP4;15:46:17;23;8.9;2
2019_0501_154130_821A.MP4;15:46:18;14;8.9;2
2019_0501_154130_821A.MP4;15:46:19;14;8.9;2
2019_0501_154130_821A.MP4;15:46:20;19;8.9;2
2019_0501_154130_821A.MP4;15:46:21;22;8.9;2
2019_0501_154130_821A.MP4;15:46:22;23;8.9;2
2019_0501_154130_821A.MP4;15:46:23;26;8.9;2
2019_0501_154130_821A.MP4;15:46:24;29;8.9;2
2019_0501_154130_821A.MP4;15:46:25;33;9.0;2
2019_0501_154130_821A.MP4;15:46:26;33;9.0;2
2019_0501_154130_821A.MP4;15:46:27;35;9.0;2
2019_0501_154130_821A.MP4;15:46:28;36;9.0;2
2019_0501_154630_823A.MP4;15:46:28;36;9.0;2
2019_0501_154630_823A.MP4;15:46:29;36;9.0;2
2019_0501_154630_823A.MP4;15:46:30;36;9.0;2
2019_0501_154630_823A.MP4;15:46:31;35;9.0;2
2019_0501_154630_823A.MP4;15:46:32;34;9.0;2
2019_0501_154630_823A.MP4;15:46:33;33;9.0;2
2019_0501_154630_823A.MP4;15:46:34;33;9.0;2
2019_0501_154630_823A.MP4;15:46:35;32;9.0;2
2019_0501_154630_823A.MP4;15:46:36;32;9.1;2
2019_0501_154630_823A.MP4;15:46:37;32;9.1;2
2019_0501_154630_823A.MP4;15:46:38;32;9.1;2
2019_0501_154630_823A.MP4;15:46:39;31;9.1;2
2019_0501_154630_823A.MP4;15:46:40;31;9.1;2
2019_0501_154630_823A.MP4;15:46:41;29;9.1;2
2019_0501_154630_823A.MP4;15:46:42;28;9.1;2
2019_0501_154630_823A.MP4;15:46:43;25;9.1;2
2019_0501_154630_823A.MP4;15:46:44;24;9.1;2
2019_0501_154630_823A.MP4;15:46:45;22;9.1;2
2019_0501_154630_823A.MP4;15:46:46;19;9.1;2
2019_0501_154630_823A.MP4;15:46:47;17;9.1;2
2019_0501_154630_823A.MP4;15:46:48;16;9.1;2
2019_0501_154630_823A.MP4;15:46:49;15;9.1;2
2019_0501_154630_823A.MP4;15:46:50;12;9.1;2
2019_0501_154630_823A.MP4;15:46:51;8;9.1;1
2019_0501_154630_823A.MP4;15:46:52;6;9.1;1
2019_0501_154630_823A.MP4;15:46:53;5;9.1;1
2019_0501_154630_823A.MP4;15:46:54;2;9.1;1
2019_0501_154630_823A.MP4;15:46:55;1;9.1;1
2019_0501_154630_823A.MP4;15:46:56;1;9.1;1
2019_0501_154630_823A.MP4;15:46:57;1;9.2;1
2019_0501_154630_823A.MP4;15:46:58;2;9.2;1
2019_0501_154630_823A.MP4;15:46:59;5;9.2;1
2019_0501_154630_823A.MP4;15:47:00;5;9.2;1
2019_0501_154630_823A.MP4;15:47:01;5;9.2;1
2019_0501_154630_823A.MP4;15:47:02;6;9.2;1
2019_0501_154630_823A.MP4;15:47:03;6;9.2;1
2019_0501_154630_823A.MP4;15:47:04;5;9.2;1
2019_0501_154630_823A.MP4;15:47:05;5;9.2;1
2019_0501_154630_823A.MP4;15:47:06;6;9.2;1
2019_0501_154630_823A.MP4;15:47:07;7;9.2;1
2019_0501_154630_823A.MP4;15:47:08;5;9.2;1
2019_0501_154630_823A.MP4;15:47:09;4;9.2;1
2019_0501_154630_823A.MP4;15:47:10;3;9.2;1
2019_0501_154630_823A.MP4;15:47:11;1;9.2;1
2019_0501_154630_823A.MP4;15:47:12;1;9.2;1
2019_0501_154630_823A.MP4;15:47:13;1;9.2;1
2019_0501_154630_823A.MP4;15:47:14;1;9.2;1
2019_0501_154630_823A.MP4;15:47:15;0;9.2;0
2019_0501_154630_823A.MP4;15:47:16;0;9.2;0
2019_0501_154630_823A.MP4;15:47:17;0;9.2;0
2019_0501_154630_823A.MP4;15:47:18;0;9.2;0
2019_0501_154630_823A.MP4;15:47:19;0;9.2;0
2019_0501_154630_823A.MP4;15:47:20;0;9.2;0
2019_0501_154630_823A.MP4;15:47:21;0;9.2;0
2019_0501_154630_823A.MP4;15:47:22;0;9.2;0
2019_0501_154630_823A.MP4;15:47:23;0;9.2;0
2019_0501_154630_823A.MP4;15:47:24;0;9.2;0
2019_0501_154630_823A.MP4;15:47:25;0;9.2;0
2019_0501_154630_823A.MP4;15:47:26;0;9.2;0
2019_0501_154630_823A.MP4;15:47:27;0;9.2;0
2019_0501_154630_823A.MP4;15:47:28;0;9.2;0
2019_0501_154630_823A.MP4;15:47:29;0;9.2;0
2019_0501_154630_823A.MP4;15:47:30;0;9.2;0
2019_0501_154630_823A.MP4;15:47:31;0;9.2;0
2019_0501_154630_823A.MP4;15:47:32;1;9.2;1
2019_0501_154630_823A.MP4;15:47:33;1;9.2;1
2019_0501_154630_823A.MP4;15:47:34;0;9.2;0
2019_0501_154630_823A.MP4;15:47:35;1;9.2;1
2019_0501_154630_823A.MP4;15:47:36;1;9.2;1
2019_0501_154630_823A.MP4;15:47:37;2;9.2;1
2019_0501_154630_823A.MP4;15:47:38;3;9.2;1
2019_0501_154630_823A.MP4;15:47:39;3;9.2;1
2019_0501_154630_823A.MP4;15:47:40;3;9.2;1
2019_0501_154630_823A.MP4;15:47:41;3;9.2;1
2019_0501_154630_823A.MP4;15:47:42;2;9.2;1
2019_0501_154630_823A.MP4;15:47:43;1;9.2;1
2019_0501_154630_823A.MP4;15:47:44;1;9.2;1
2019_0501_154630_823A.MP4;15:47:45;1;9.2;1
2019_0501_154630_823A.MP4;15:47:46;1;9.2;1
2019_0501_154630_823A.MP4;15:47:47;2;9.2;1
2019_0501_154630_823A.MP4;15:47:48;2;9.2;1
2019_0501_154630_823A.MP4;15:47:49;2;9.2;1
2019_0501_154630_823A.MP4;15:47:50;3;9.2;1
2019_0501_154630_823A.MP4;15:47:51;3;9.2;1
2019_0501_154630_823A.MP4;15:47:52;3;9.2;1
2019_0501_154630_823A.MP4;15:47:53;2;9.2;1
2019_0501_154630_823A.MP4;15:47:54;3;9.2;1
2019_0501_154630_823A.MP4;15:47:55;3;9.2;1
2019_0501_154630_823A.MP4;15:47:56;3;9.2;1
2019_0501_154630_823A.MP4;15:47:57;2;9.2;1
2019_0501_154630_823A.MP4;15:47:58;2;9.2;1
2019_0501_154630_823A.MP4;15:47:59;2;9.2;1
2019_0501_154630_823A.MP4;15:48:00;2;9.2;1
2019_0501_154630_823A.MP4;15:48:01;2;9.2;1
2019_0501_154630_823A.MP4;15:48:02;1;9.2;1
2019_0501_154630_823A.MP4;15:48:03;2;9.2;1
2019_0501_154630_823A.MP4;15:48:04;3;9.2;1
2019_0501_154630_823A.MP4;15:48:05;2;9.2;1
2019_0501_154630_823A.MP4;15:48:06;2;9.2;1
2019_0501_154630_823A.MP4;15:48:07;3;9.2;1
2019_0501_154630_823A.MP4;15:48:08;3;9.2;1
2019_0501_154630_823A.MP4;15:48:09;3;9.2;1
2019_0501_154630_823A.MP4;15:48:10;3;9.2;1
2019_0501_154630_823A.MP4;15:48:11;3;9.2;1
2019_0501_154630_823A.MP4;15:48:12;3;9.2;1
2019_0501_154630_823A.MP4;15:48:13;4;9.2;1
2019_0501_154630_823A.MP4;15:48:14;4;9.2;1
2019_0501_154630_823A.MP4;15:48:15;3;9.2;1
2019_0501_154630_823A.MP4;15:48:16;4;9.2;1
2019_0501_154630_823A.MP4;15:48:17;3;9.2;1
2019_0501_154630_823A.MP4;15:48:18;3;9.2;1
2019_0501_154630_823A.MP4;15:48:19;4;9.2;1
2019_0501_154630_823A.MP4;15:48:20;3;9.2;1
2019_0501_154630_823A.MP4;15:48:21;3;9.2;1
2019_0501_154630_823A.MP4;15:48:22;3;9.2;1
2019_0501_154630_823A.MP4;15:48:23;2;9.2;1
2019_0501_154630_823A.MP4;15:48:24;3;9.2;1
2019_0501_154630_823A.MP4;15:48:25;3;9.2;1
2019_0501_154630_823A.MP4;15:48:26;4;9.2;1
2019_0501_154630_823A.MP4;15:48:27;4;9.2;1
2019_0501_154630_823A.MP4;15:48:28;4;9.2;1
2019_0501_154630_823A.MP4;15:48:29;4;9.2;1
2019_0501_154630_823A.MP4;15:48:30;4;9.2;1
2019_0501_154630_823A.MP4;15:48:31;5;9.2;1
2019_0501_154630_823A.MP4;15:48:32;6;9.2;1
2019_0501_154630_823A.MP4;15:48:33;4;9.2;1
2019_0501_154630_823A.MP4;15:48:34;1;9.2;1
2019_0501_154630_823A.MP4;15:48:35;1;9.2;1
2019_0501_154630_823A.MP4;15:48:36;3;9.2;1
2019_0501_154630_823A.MP4;15:48:37;3;9.2;1
2019_0501_154630_823A.MP4;15:48:38;6;9.2;1
2019_0501_154630_823A.MP4;15:48:39;6;9.2;1
2019_0501_154630_823A.MP4;15:48:40;5;9.2;1
2019_0501_154630_823A.MP4;15:48:41;5;9.2;1
2019_0501_154630_823A.MP4;15:48:42;4;9.2;1
2019_0501_154630_823A.MP4;15:48:43;3;9.2;1
2019_0501_154630_823A.MP4;15:48:44;2;9.3;1
2019_0501_154630_823A.MP4;15:48:45;2;9.3;1
2019_0501_154630_823A.MP4;15:48:46;5;9.3;1
2019_0501_154630_823A.MP4;15:48:47;5;9.3;1
2019_0501_154630_823A.MP4;15:48:48;4;9.3;1
2019_0501_154630_823A.MP4;15:48:49;5;9.3;1
2019_0501_154630_823A.MP4;15:48:50;4;9.3;1
2019_0501_154630_823A.MP4;15:48:51;4;9.3;1
2019_0501_154630_823A.MP4;15:48:52;5;9.3;1
2019_0501_154630_823A.MP4;15:48:53;3;9.3;1
2019_0501_154630_823A.MP4;15:48:54;3;9.3;1
2019_0501_154630_823A.MP4;15:48:55;4;9.3;1
2019_0501_154630_823A.MP4;15:48:56;3;9.3;1
2019_0501_154630_823A.MP4;15:48:57;1;9.3;1
2019_0501_154630_823A.MP4;15:48:58;0;9.3;0
2019_0501_154630_823A.MP4;15:48:59;2;9.3;1
2019_0501_154630_823A.MP4;15:49:00;2;9.3;1
2019_0501_154630_823A.MP4;15:49:01;2;9.3;1
2019_0501_154630_823A.MP4;15:49:02;3;9.3;1
2019_0501_154630_823A.MP4;15:49:03;3;9.3;1
2019_0501_154630_823A.MP4;15:49:04;4;9.3;1
2019_0501_154630_823A.MP4;15:49:05;3;9.3;1
2019_0501_154630_823A.MP4;15:49:06;3;9.3;1
2019_0501_154630_823A.MP4;15:49:07;4;9.3;1
2019_0501_154630_823A.MP4;15:49:08;4;9.3;1
2019_0501_154630_823A.MP4;15:49:09;5;9.3;1
2019_0501_154630_823A.MP4;15:49:10;5;9.3;1
2019_0501_154630_823A.MP4;15:49:11;5;9.3;1
2019_0501_154630_823A.MP4;15:49:12;6;9.3;1
2019_0501_154630_823A.MP4;15:49:13;6;9.3;1
2019_0501_154630_823A.MP4;15:49:14;6;9.3;1
2019_0501_154630_823A.MP4;15:49:15;6;9.3;1
2019_0501_154630_823A.MP4;15:49:16;6;9.3;1
2019_0501_154630_823A.MP4;15:49:17;6;9.3;1
2019_0501_154630_823A.MP4;15:49:18;7;9.3;1
2019_0501_154630_823A.MP4;15:49:19;7;9.3;1
2019_0501_154630_823A.MP4;15:49:20;7;9.3;1
2019_0501_154630_823A.MP4;15:49:21;7;9.3;1
2019_0501_154630_823A.MP4;15:49:22;6;9.3;1
2019_0501_154630_823A.MP4;15:49:23;6;9.3;1
2019_0501_154630_823A.MP4;15:49:24;7;9.3;1
2019_0501_154630_823A.MP4;15:49:25;7;9.3;1
2019_0501_154630_823A.MP4;15:49:26;7;9.3;1
2019_0501_154630_823A.MP4;15:49:27;6;9.3;1
2019_0501_154630_823A.MP4;15:49:28;6;9.3;1
2019_0501_154630_823A.MP4;15:49:29;6;9.3;1
2019_0501_154630_823A.MP4;15:49:30;6;9.3;1
2019_0501_154630_823A.MP4;15:49:31;6;9.3;1
2019_0501_154630_823A.MP4;15:49:32;6;9.3;1
2019_0501_154630_823A.MP4;15:49:33;6;9.3;1
2019_0501_154630_823A.MP4;15:49:34;7;9.3;1
2019_0501_154630_823A.MP4;15:49:35;8;9.3;1
2019_0501_154630_823A.MP4;15:49:36;7;9.3;1
2019_0501_154630_823A.MP4;15:49:37;6;9.3;1
2019_0501_154630_823A.MP4;15:49:38;6;9.3;1
2019_0501_154630_823A.MP4;15:49:39;6;9.3;1
2019_0501_154630_823A.MP4;15:49:40;6;9.3;1
2019_0501_154630_823A.MP4;15:49:41;6;9.4;1
2019_0501_154630_823A.MP4;15:49:42;6;9.4;1
2019_0501_154630_823A.MP4;15:49:43;6;9.4;1
2019_0501_154630_823A.MP4;15:49:44;6;9.4;1
2019_0501_154630_823A.MP4;15:49:45;6;9.4;1
2019_0501_154630_823A.MP4;15:49:46;7;9.4;1
2019_0501_154630_823A.MP4;15:49:47;7;9.4;1
2019_0501_154630_823A.MP4;15:49:48;7;9.4;1
2019_0501_154630_823A.MP4;15:49:49;6;9.4;1
2019_0501_154630_823A.MP4;15:49:50;5;9.4;1
2019_0501_154630_823A.MP4;15:49:51;5;9.4;1
2019_0501_154630_823A.MP4;15:49:52;6;9.4;1
2019_0501_154630_823A.MP4;15:49:53;6;9.4;1
2019_0501_154630_823A.MP4;15:49:54;7;9.4;1
2019_0501_154630_823A.MP4;15:49:55;5;9.4;1
2019_0501_154630_823A.MP4;15:49:56;3;9.4;1
2019_0501_154630_823A.MP4;15:49:57;1;9.4;1
2019_0501_154630_823A.MP4;15:49:58;1;9.4;1
2019_0501_154630_823A.MP4;15:49:59;0;9.4;0
2019_0501_154630_823A.MP4;15:50:00;0;9.4;0
2019_0501_154630_823A.MP4;15:50:01;1;9.4;1
2019_0501_154630_823A.MP4;15:50:02;1;9.4;1
2019_0501_154630_823A.MP4;15:50:03;1;9.4;1
2019_0501_154630_823A.MP4;15:50:04;0;9.4;0
2019_0501_154630_823A.MP4;15:50:05;1;9.4;1
2019_0501_154630_823A.MP4;15:50:06;0;9.4;0
2019_0501_154630_823A.MP4;15:50:07;1;9.4;1
2019_0501_154630_823A.MP4;15:50:08;0;9.4;0
2019_0501_154630_823A.MP4;15:50:09;0;9.4;0
2019_0501_154630_823A.MP4;15:50:10;2;9.4;1
2019_0501_154630_823A.MP4;15:50:11;4;9.4;1
2019_0501_154630_823A.MP4;15:50:12;3;9.4;1
2019_0501_154630_823A.MP4;15:50:13;4;9.4;1
2019_0501_154630_823A.MP4;15:50:14;6;9.4;1
2019_0501_154630_823A.MP4;15:50:15;7;9.4;1
2019_0501_154630_823A.MP4;15:50:16;7;9.4;1
2019_0501_154630_823A.MP4;15:50:17;5;9.4;1
2019_0501_154630_823A.MP4;15:50:18;7;9.4;1
2019_0501_154630_823A.MP4;15:50:19;9;9.4;1
2019_0501_154630_823A.MP4;15:50:20;10;9.4;2
2019_0501_154630_823A.MP4;15:50:21;12;9.4;2
2019_0501_154630_823A.MP4;15:50:22;10;9.4;2
2019_0501_154630_823A.MP4;15:50:23;10;9.4;2
2019_0501_154630_823A.MP4;15:50:24;9;9.4;1
2019_0501_154630_823A.MP4;15:50:25;12;9.4;2
2019_0501_154630_823A.MP4;15:50:26;11;9.4;2
2019_0501_154630_823A.MP4;15:50:27;11;9.4;2
2019_0501_154630_823A.MP4;15:50:28;11;9.4;2
2019_0501_154630_823A.MP4;15:50:29;12;9.4;2
2019_0501_154630_823A.MP4;15:50:30;12;9.4;2
2019_0501_154630_823A.MP4;15:50:31;12;9.4;2
2019_0501_154630_823A.MP4;15:50:32;11;9.4;2
2019_0501_154630_823A.MP4;15:50:33;13;9.4;2
2019_0501_154630_823A.MP4;15:50:34;13;9.5;2
2019_0501_154630_823A.MP4;15:50:35;9;9.5;1
2019_0501_154630_823A.MP4;15:50:36;8;9.5;1
2019_0501_154630_823A.MP4;15:50:37;7;9.5;1
2019_0501_154630_823A.MP4;15:50:38;8;9.5;1
2019_0501_154630_823A.MP4;15:50:39;7;9.5;1
2019_0501_154630_823A.MP4;15:50:40;6;9.5;1
2019_0501_154630_823A.MP4;15:50:41;5;9.5;1
2019_0501_154630_823A.MP4;15:50:42;5;9.5;1
2019_0501_154630_823A.MP4;15:50:43;6;9.5;1
2019_0501_154630_823A.MP4;15:50:44;6;9.5;1
2019_0501_154630_823A.MP4;15:50:45;7;9.5;1
2019_0501_154630_823A.MP4;15:50:46;6;9.5;1
2019_0501_154630_823A.MP4;15:50:47;6;9.5;1
2019_0501_154630_823A.MP4;15:50:48;6;9.5;1
2019_0501_154630_823A.MP4;15:50:49;6;9.5;1
2019_0501_154630_823A.MP4;15:50:50;5;9.5;1
2019_0501_154630_823A.MP4;15:50:51;5;9.5;1
2019_0501_154630_823A.MP4;15:50:52;5;9.5;1
2019_0501_154630_823A.MP4;15:50:53;5;9.5;1
2019_0501_154630_823A.MP4;15:50:54;5;9.5;1
2019_0501_154630_823A.MP4;15:50:55;5;9.5;1
2019_0501_154630_823A.MP4;15:50:56;5;9.5;1
2019_0501_154630_823A.MP4;15:50:57;4;9.5;1
2019_0501_154630_823A.MP4;15:50:58;3;9.5;1
2019_0501_154630_823A.MP4;15:50:59;4;9.5;1
2019_0501_154630_823A.MP4;15:51:00;4;9.5;1
2019_0501_154630_823A.MP4;15:51:01;4;9.5;1
2019_0501_154630_823A.MP4;15:51:02;3;9.5;1
2019_0501_154630_823A.MP4;15:51:03;4;9.5;1
2019_0501_154630_823A.MP4;15:51:04;4;9.5;1
2019_0501_154630_823A.MP4;15:51:05;5;9.5;1
2019_0501_154630_823A.MP4;15:51:06;4;9.5;1
2019_0501_154630_823A.MP4;15:51:07;6;9.5;1
2019_0501_154630_823A.MP4;15:51:08;6;9.5;1
2019_0501_154630_823A.MP4;15:51:09;7;9.5;1
2019_0501_154630_823A.MP4;15:51:10;6;9.5;1
2019_0501_154630_823A.MP4;15:51:11;6;9.5;1
2019_0501_154630_823A.MP4;15:51:12;6;9.5;1
2019_0501_154630_823A.MP4;15:51:13;6;9.5;1
2019_0501_154630_823A.MP4;15:51:14;5;9.5;1
2019_0501_154630_823A.MP4;15:51:15;5;9.5;1
2019_0501_154630_823A.MP4;15:51:16;5;9.5;1
2019_0501_154630_823A.MP4;15:51:17;5;9.5;1
2019_0501_154630_823A.MP4;15:51:18;5;9.5;1
2019_0501_154630_823A.MP4;15:51:19;5;9.5;1
2019_0501_154630_823A.MP4;15:51:20;4;9.5;1
2019_0501_154630_823A.MP4;15:51:21;4;9.5;1
2019_0501_154630_823A.MP4;15:51:22;3;9.5;1
2019_0501_154630_823A.MP4;15:51:23;3;9.5;1
2019_0501_154630_823A.MP4;15:51:24;4;9.5;1
2019_0501_154630_823A.MP4;15:51:25;4;9.5;1
2019_0501_154630_823A.MP4;15:51:26;2;9.5;1
2019_0501_154630_823A.MP4;15:51:27;3;9.5;1
2019_0501_154630_823A.MP4;15:51:28;4;9.5;1
2019_0501_155130_825A.MP4;15:51:28;4;9.5;1
2019_0501_155130_825A.MP4;15:51:29;4;9.5;1
2019_0501_155130_825A.MP4;15:51:30;2;9.5;1
2019_0501_155130_825A.MP4;15:51:31;3;9.5;1
2019_0501_155130_825A.MP4;15:51:32;3;9.5;1
2019_0501_155130_825A.MP4;15:51:33;2;9.5;1
2019_0501_155130_825A.MP4;15:51:34;3;9.5;1
2019_0501_155130_825A.MP4;15:51:35;4;9.5;1
2019_0501_155130_825A.MP4;15:51:36;4;9.5;1
2019_0501_155130_825A.MP4;15:51:37;4;9.5;1
2019_0501_155130_825A.MP4;15:51:38;4;9.5;1
